,title,price,location
481,[' VENTA DE CASA GRANDE EN ZONA  COMERCIAL SALVADOR DE EL MUNDO'],"['$325,000.00\xa0']",[' San Salvador ']
482,"[' Vendo en col La Sultana, para inversion']","['$380,000.00\xa0']",[' San Salvador ']
483,"[' Vendo casa en Residencial Madreselva, Antiguo Cuscatlán, La Libertad.']","['$300,000.00\xa0']",[' Antiguo Cuscatlán ']
484,[' Se vende casa en la escalon'],"['$295,000.00\xa0']",[' Antiguo Cuscatlán ']
485,[' Linda casa en VENTA en Cumbres de Cuscatlan ( NO PRIVADO)'],"['$395,000.00\xa0']",[' Antiguo Cuscatlán ']
486,[' Venta de casa en residencal privado Cumbres de Ambrogi-Col. Escalon'],"['$378,000.00\xa0']",[' San Salvador ']
487,[' Venta de linda y amplia casa en de Colonia Escalon'],"['$548,000.00\xa0']",[' San Salvador ']
488,[' Venta de linda y amplia casa en de Colonia Escalon'],"['$548,000.00\xa0']",[' San Salvador ']
489,[' Residencial Montesión'],"['$425,000.00\xa0']",[' Santa Tecla ']
490,"[' Venta Casa Cumbres de la Escalón, para Inversión, no privado']","['$495,000.00\xa0']",[' San Salvador ']
491,[' Vendo Derecho de casa 2 Plantas en segmento privado zona Metrocentro san miguel'],"['$30,000.00\xa0']",[' San Miguel ']
492,[' Venta de casa grande en Colonia Maquilishuat'],"['$500,000.00\xa0']",[' San Salvador ']
493,[' CASA EN JARDINES DEL VOLCAN CERCA DE METROCENTRO'],"['$65,000.00\xa0']",[' San Miguel ']
494,[' SE VENDE CASA EN BARRIO SAN NICOLAS'],"['$165,000.00\xa0']",[' San Miguel ']
495,[' SE VENDE CASA EN RESIDENCIAL SAN FRANCISCO'],"['$50,000.00\xa0']",[' San Miguel ']
496,[' CASA EN VENTA EN SAN JOSE LA MAJADA-JUAYUA'],"['$120,000.00\xa0']",[' Sonsonate ']
497,[' VENDE CASA - Santa Ana - Reparto Santa julia'],"['$45,000.00\xa0']",[' Santa Ana ']
498,[' SE VENDE HACIENDA AGRICOLA EN CHALCHUAPA'],"['$995,000.00\xa0']",[' Chalchuapa ']
499,[' Santa Elena- Hermosa Casa en VENTA'],"['$300,000.00\xa0']",[' La Libertad ']
500,[' Residencial Villas de Pamplona'],"['$86,000.00\xa0']",[' Quezaltepeque ']
501,"[' VENDO BONITA CASA, SAN RAMON']","['$85,000.00\xa0']",[' San Salvador ']
502,[' VENDO CASA EN ESCALÓN NORTE'],"['$175,000.00\xa0']",[' San Salvador ']
503,[' VENTA CASA MODERNA  EN PALMIRA'],"['$900,000.00\xa0']",[' Antiguo Cuscatlán ']
504,"[' S/V Hotel, Col. Escalón, cerca del World Trade Center']","['$1,000,000.00\xa0']",[' San Salvador ']
505,[' Casa Nuevo Cuscatlan a estrenar. Privado'],"['$330,000.00\xa0']",[' Antiguo Cuscatlán ']
506,[' SE VENDE CASA RESIDENCIAL CUMBRES DE LA ESMERALDA ANTIGUO CUSCATLAN'],"['$450,000.00\xa0']",[' Antiguo Cuscatlán ']
507,"[' VENTA DE CONTADO, CASA CON PISCINA PLANES DE RENDEROS ANTES DE DESVIO A PANCHIMALCO']","['$197,200.00\xa0']",[' San Salvador ']
508,[' Vendo casita a orilla de carretera de oro en quezaltepeque'],"['$25,000.00\xa0']",[' Quezaltepeque ']
509,[' En VENTA - Casa de habitación con local'],"['$148,000.00\xa0']",[' San Salvador ']
510,[' Se venden 2 casas a orilla de calle'],"['$120,000.00\xa0']",[' San Vicente ']
511,[' Residecial Villa palmeras quezaltepeque SOLO VENTA'],"['$60,000.00\xa0']",[' Quezaltepeque ']
512,[' Bonita casa de 2 pisos.'],"['$71,000.00\xa0']",[' Cuscatlán ']
513,[' VENDO CASA EN URBAN. NUEVO LOURDES'],"['$26,000.00\xa0']",[' Colón ']
514,[' SE VENDE CASA CUIDAD REAL'],"['$50,000.00\xa0']",[' Santa Ana ']
515,"[' VILLAS DE MONTEMAR, CASA EN VENTA']","['$32,000.00\xa0']",[' Colón ']
516,"[' LAS CAMELIAS, CASA EN VENTA']","['$115,000.00\xa0']",[' La Libertad ']
517,[' se vende linda casa en Jacaradas 3'],"['$90,000.00\xa0']",[' Colón ']
518,[' Casa en venta'],"['$35,000.00\xa0']",[' San Miguel ']
519,[' Vendo casa en El Encanto para inversionista'],"['$450,000.00\xa0']",[' La Libertad ']
520,[' VENTA casa Santa Ana'],"['$145,000.00\xa0']",[' Santa Ana ']
521,[' Casa Usada en col. La Esmeraldita Azuchillo Zaragoza La Libertad'],"['$12,000.00\xa0']",[' Zaragoza ']
522,"[' SE VENDE CASA BONITA EN SANTA TECLA, ZON ASEGURA Y DE GRAN PLUSVALIA']","['$80,000.00\xa0']",[' Santa Tecla ']
523,[' En venta Hermosa Casa en colonia Universitaria (Santa Ana)'],"['$125,000.00\xa0']",[' Santa Ana ']
524,[' Se vende Excelente propiedad para creación de negocio juzgados especializados'],"['$180,000.00\xa0']",[' Santa Ana ']
525,[' Se Vende Casa por Metro Urbanización Los Santos Santa Ana'],"['$100,000.00\xa0']",[' Santa Ana ']
526,"[' Se vende Casa en ciudad Real ,Tenerife III ,']","['$39,000.00\xa0']",[' Santa Ana ']
527,[' Solicitó casas en venta (clientes en espera )'],['\xa0'],[' Santa Ana ']
528,[' Vendo casa en colonia el Capulin Metapán'],"['$45,000.00\xa0']",[' Metapán ']
529,[' Casa en Aguilares'],"['$120,000.00\xa0']",[' San Salvador ']
530,"[' Venta de Casa en Ciudad Delgado,Detras Tabernaculo Biblico']","['$23,500.00\xa0']",[' Delgado ']
531,[' Casa en venta en el Centro de La Unión'],"['$260,000.00\xa0']",[' La Unión ']
532,[' Venta de casa en Sierra Verde'],"['$105,000.00\xa0']",[' San Salvador ']
533,[' Venta de casa'],"['$70,000.00\xa0']",[' San Juan Opico ']
534,[' VENTA CASA SAN BENITO. GRAN OPORTUNIDAD DE INVERSION'],"['$790,000.00\xa0']",[' San Salvador ']
535,[' Vendo casa grande'],"['$55,000.00\xa0']",[' San Salvador ']
536,[' Se vende casa en santa ana'],"['$260,000.00\xa0']",[' Santa Ana ']
537,[' En VTA PROPIEDAD Santa Ana/El Trebol'],"['$145,000.00\xa0']",[' Santa Ana ']
538,"[' COLONIA EL MOLINO, SAN MIGUEL.']","['$51,000.00\xa0']",[' San Miguel ']
539,[' Vendo Derecho de Casa'],"['$25,000.00\xa0']",[' Tonacatepeque ']
540,[' Casa en Venta'],"['$50,000.00\xa0']",[' Tonacatepeque ']
541,[' Amplia CASA en COL. ESCALON (Parte Alta). Lindas vistas.'],"['$500,000.00\xa0']",[' San Salvador ']
542,[' Alquiler o venta'],"['$125,000.00\xa0']",[' Soyapango ']
543,[' Vendo casa en San Martin'],"['$25,000.00\xa0']",[' San Salvador ']
544,"[' SE VENDE CASA EN ESCALON NORTE, PRIVADO.']","['$190,000.00\xa0']",[' San Salvador ']
545,[' MIRAMONTES VENDO BONITA CASA  GRANDE  PARA TODO USO'],"['$265,000.00\xa0']",[' San Salvador ']
546,[' VENTA DE CASA COLONIA SAN FRANCISCO DE UN NIVEL'],"['$650,000.00\xa0']",[' San Salvador ']
547,[' Se vende casa grande mixta'],"['$95,000.00\xa0']",[' Usulután ']
548,[' SAN MARCOS LAS DELICIAS II VENDO CASA GRANDE'],"['$133,000.00\xa0']",[' San Marcos ']
549,[' Cima 4 psj privado parte alta'],"['$76,000.00\xa0']",[' San Salvador ']
550,"[' Vendo casa en Residencial Madreselva, Santa Elena, Antiguo Cuscatlán.']","['$289,000.00\xa0']",[' Antiguo Cuscatlán ']
551,[' Casa en Arizona 2 Santa Ana'],"['$90,000.00\xa0']",[' Santa Ana ']
552,"[' Vendo casa en la colonia 14 $68,000 negociable']","['$68,000.00\xa0']",[' Sonsonate ']
553,"[' VENDO CASA, RESIDENCIAL SANTA TERESA, CIUDAD MERLIOT.']","['$195,000.00\xa0']",[' Santa Tecla ']
554,"[' Terreno en Atiquizaya, Carretera Panamericana.']","['$125,000.00\xa0']",[' Ahuachapán ']
555,"[' Venta de Casa Cumbres de Cuscatlan, Privado']","['$1,950,000.00\xa0']",[' Antiguo Cuscatlán ']
556,"[' Venta de Casa Cumbres de Cuscatlan a estrenar, Privado']","['$725,000.00\xa0']",[' Antiguo Cuscatlán ']
557,[' Casa Santa Ana norte'],"['$35,000.00\xa0']",[' Santa Ana ']
558,[' Se vende amplia casa en el Municipio de San Martin - San Salvador'],"['$110,000.00\xa0']",[' San Martín ']
559,[' Vendo AMPLIA CASA  por 29 AV  San Salvador'],"['$170,000.00\xa0']",[' San Salvador ']
560,[' Vendo bonita vivienda'],"['$43,000.00\xa0']",[' Colón ']
561,[' PRECIOSA CASA A ESTRENAR EN NUEVO CUSCATLAN'],"['$350,000.00\xa0']",[' La Libertad ']
562,"[' VENDO BELLA CASA EN LA FLORIDA, NUEVO CUSCATLAN.']","['$325,000.00\xa0']",[' La Libertad ']
563,[' Vendo terreno con dos casas con agua y luz en colonia'],"['$12,000.00\xa0']",[' Ahuachapán ']
564,[' Se vende casa en Colonia bella vista San Miguel'],"['$30,000.00\xa0']",[' San Miguel ']
565,[' Vendo casa por Constitución Los Eucaliptos'],"['$130,000.00\xa0']",[' San Salvador ']
566,[' Jardines de Merliot'],"['$275,000.00\xa0']",[' La Libertad ']
567,"[' Venta de casa en Residencial Los Eucaliptos, zona Colegio Génesis por Boulevard Constitución']","['$135,000.00\xa0']",[' San Salvador ']
568,[' Venta de casa San Marcos. Casa súper grande de 2 niveles'],"['$133,000.00\xa0']",[' San Marcos ']
569,[' PROPIEDAD EN VENTA'],"['$200,000.00\xa0']",[' San Salvador ']
570,[' Guazapa calle principal ideal para negocio'],"['$85,000.00\xa0']",[' San Salvador ']
571,[' Vendo bonita casa en Col. Montevideo'],['$299.00\xa0'],[' Sonsonate ']
572,[' Busco casa en apopa o ciudal delgado'],"['$35,000.00\xa0']",[' Delgado ']
573,[' Vendo Casa en Res. La Florida ha Estrenar'],"['$325,000.00\xa0']",[' La Libertad ']
574,[' VENTA DE CASA EN COLONIA  SAN LUIS'],"['$195,000.00\xa0']",[' San Salvador ']
575,"[' Casa de 1 planta en Jardines de La Libertad, Merliot']","['$285,000.00\xa0']",[' Santa Tecla ']
576,[' CASA CUMBRES DE CUSCATLAN (Ideal para Inversionista)'],"['$525,000.00\xa0']",[' Antiguo Cuscatlán ']
577,"[' SE VENDE CASA GRANDE EN BARRIO SAN FRANCISCO, SAN MIGUEL']","['$110,000.00\xa0']",[' San Miguel ']
578,[' compro casa'],"['$15,000.00\xa0']",[' Apopa ']
579,[' CASA EN SAN VICENTE!!!'],"['$50,000.00\xa0']",[' San Vicente ']
580,"[' Vendo Casa En Santa Tecla, Calle Al Volcan']","['$325,000.00\xa0']",[' Santa Tecla ']
581,[' Casa en venta Altamira'],"['$545,000.00\xa0']",[' San Salvador ']
582,[' Vendo Casa a estrenar Res. QUINTAS SAN ANTONIO'],"['$140,000.00\xa0']",[' Nejapa ']
583,[' CASA EN VENTA en Apaneca'],"['$90,000.00\xa0']",[' Ahuachapán ']
584,[' SE VENDE HERMOSA CASA EN RESIDENCIAL LOS GIRASOLES SANTA TECLA'],"['$95,000.00\xa0']",[' Santa Tecla ']
585,[' Vendo casa'],"['$185,000.00\xa0']",[' San Salvador ']
586,[' casa en venta'],"['$17,000.00\xa0']",[' Sonsonate ']
587,"[' SE VENDE CASA ALTOS DE SAN JOSE, SANTA TECLA']","['$110,000.00\xa0']",[' La Libertad ']
588,[' Casa en colonia escalon cumbres de ambrogi remodelada'],"['$335,000.00\xa0']",[' San Salvador ']
589,[' Solo venta nvo lourdes poniente 2'],"['$31,500.00\xa0']",[' La Libertad ']
590,[' Se vende casa de playa'],"['$120,000.00\xa0']",[' Sonsonate ']
591,"[' VENTA DE CASA CON TERRENO DE 1 MANZANA, STA ANA']","['$800,000.00\xa0']",[' Santa Ana ']
592,[' CASA RESIDENCIAL DECAPOLIS.  Recién remodelada a estrenar'],"['$325,000.00\xa0']",[' San Salvador ']
593,[' VENTA- CASA  EN  EL CORTIJO  CANTÓN PRIMAVERA - SANTA ANA'],"['$50,000.00\xa0']",[' Santa Ana ']
594,"[' Bella casa en venta de dos plantas, jardines de san carlos']","['$195,000.00\xa0']",[' Cabañas ']
595,[' Bonita casa para iniciar un proyecto de vida de una familia con hijos'],"['$107,000.00\xa0']",[' Colón ']
596,[' Se vende casita'],"['$30,000.00\xa0']",[' San Juan Opico ']
597,[' Venta de casa'],"['$100,000.00\xa0']",[' San Juan Opico ']
598,[' Venta de casa'],"['$30,000.00\xa0']",[' San Juan Opico ']
599,[' Venta de casa'],"['$35,000.00\xa0']",[' San Juan Opico ']
600,"[' ALTA VISTA VIVIENDA O NEGOCIO, POR ASADOS EL CHELE']","['$39,000.00\xa0']",[' El Salvador ']
601,[' VENTA DE CASA EN BRISAS DE LAS MERCEDES ZARAGOZA'],"['$250,000.00\xa0']",[' Zaragoza ']
602,[' Vendo casa'],"['$185,000.00\xa0']",[' San Salvador ']
603,"[' Portones de Madreselva, casa en venta.']","['$600,000.00\xa0']",[' Antiguo Cuscatlán ']
604,"[' Manantiales, exclusiva casa en venta.']","['$325,000.00\xa0']",[' Antiguo Cuscatlán ']
605,[' Linda casa'],"['$57,000.00\xa0']",[' Santa Ana ']
606,"[' SE VENDE CASA EN LOMAS DE SAN FRANCISCO, PRIVADO.']","['$210,000.00\xa0']",[' San Salvador ']
607,[' SE VENDE VIVIENDA EN COL. PRADOS DE SAN MIGUEL!!'],"['$48,000.00\xa0']",[' San Miguel ']
608,[' SE VENDE CASA EN RESIDENCIAL CIUDAD DORADA.'],"['$130,000.00\xa0']",[' San Salvador ']
609,"[' SE VENDE CASA RESIDENCIAL LA FLORIDA, NUEVO CUSCATLAN']","['$325,000.00\xa0']",[' San Salvador ']
610,[' Vendo Casa Escalon Zona Luceiros'],"['$155,000.00\xa0']",[' San Salvador ']
611,[' Ganga Bonita casa'],"['$140,000.00\xa0']",[' Usulután ']
612,[' Se vende hermosa casa tipo quinta en Planes de Renderos'],"['$358,000.00\xa0']",[' San Salvador ']
613,"[' En venta casa en Troncal del Norte Km11.5 en $60,000 (NEGOCIABLES)']","['$60,000.00\xa0']",[' Delgado ']
614,[' VENDO EN FLOR BLANCA CASA  DE USO COMERCIAL'],"['$185,000.00\xa0']",[' San Salvador ']
615,"[' VENDO CASA EN SAN MARCOS, SAN SALVADOR']","['$75,000.00\xa0']",[' San Salvador ']
616,[' Se vende en Santa Tecla'],"['$80,000.00\xa0']",[' Santa Tecla ']
617,"[' Vendo casa frente al Parque los desamparados, en Ilobasco']","['$130,000.00\xa0']",[' Cabañas ']
618,"[' Casa con jardín amplio y cochera para 6, Cumbres de San Francisco']","['$450,000.00\xa0']",[' San Salvador ']
619,"[' Casa amueblada en Condominio Pedregal, cerca Escuela Americana de 3 habitaciones.']","['$350,000.00\xa0']",[' San Salvador ']
620,"[' Venta casa, Ca.al Volcán Residencial San Ramón, un nivel, privado']","['$89,000.00\xa0']",[' Mejicanos ']
621,"[' Casa de 1,013 Vrs en Colonia Escalón, con jardines sector WTC.']","['$487,000.00\xa0']",[' San Salvador ']
622,[' Vendo casa en Residencial San Pedro'],"['$50,000.00\xa0']",[' Mejicanos ']
623,"[' CASA DE LUJO EN EL VOLCÁN DE SAN SALVADOR, CERCA DE PAMPA ARGENTINA.']","['$689,000.00\xa0']",[' San Salvador ']
624,[' Venta de casa en col layco'],"['$250,000.00\xa0']",[' San Salvador ']
625,"[' SE VENDE CASA EN JARDINES DE LA LIBERTAD, MERLIOT.']","['$285,000.00\xa0']",[' San Salvador ']
626,"[' Casa en San Juan Nahuistepeque, San Pedro Nonualco']","['$50,000.00\xa0']",[' La Paz ']
627,"[' S/V Bonita Casa en Santa Tecla, en privado.']","['$425,000.00\xa0']",[' Santa Tecla ']
628,"[' San Miguel, Casa 3 hab. y cochera doble en Nueva Metropolis.']","['$107,000.00\xa0']",[' San Miguel ']
629,[' Cabañas de montaña en Pontresina'],"['$180,000.00\xa0']",[' La Libertad ']
630,"[' Barrio Santa Anita, Calle Principal']","['$85,000.00\xa0']",[' Colón ']
631,[' CASA GRANDE'],"['$53,000.00\xa0']",[' San Miguel ']
632,[' casa en geovillas el nevado de un nivel una recamara cerca de  zinacantepec mex.'],"['$530,000.00\xa0']",[' El Salvador ']
633,[' VENTA DE CASA EN COLONIA MAQUILISHUAT PARA REMODELAR... EXCELENTE OPORTUNIDAD DE INVERSION!!!'],"['$295,000.00\xa0']",[' San Salvador ']
634,[' Vendo casa en urbanización brisa del norte'],"['$8,000.00\xa0']",[' Tonacatepeque ']
635,[' CASA EN VENTA EN TERRENO DE 220 MTS'],"['$950,000.00\xa0']",[' El Salvador ']
636,"[' VENTA DE CASA BARRIO LA ESPERANZA, ZONA SAN MIGUELITO Y 5 DE NOVIEMBRE.']","['$87,000.00\xa0']",[' San Salvador ']
637,"[' CABAÑA EN LOS PIRINEOS, JUAYÚA. IMPRESIONANTE VISTA.']","['$85,000.00\xa0']",[' Sonsonate ']
638,[' CASA EN BRUSAS DEL SUR 2 VENTA SOLO AL CONTADO'],"['$19,800.00\xa0']",[' Soyapango ']
639,[' SE VENDE HERMOSA CASA DE 2 NIVELES EN EXCELENTE UBICACION'],"['$125,000.00\xa0']",[' La Unión ']
640,"[' SE VENDE CASA IDEAL PARA OFICINA, COLONIA ESCALÓN']","['$330,000.00\xa0']",[' San Salvador ']
641,"[' Se vende bonita casa, en Bosques de Lourdes']","['$125,000.00\xa0']",[' Colón ']
642,[' Casa con terreno en San Martin preciosaaa'],"['$100,000.00\xa0']",[' San Salvador ']
643,[' Se vende casa en Quinta de las Mercedes (lourdes)'],"['$225,000.00\xa0']",[' La Libertad ']
644,[' VENDO CASA CIUDAD DELGADO'],"['$68,500.00\xa0']",[' Delgado ']
645,"[' Duplex con Piscina en Altos del Golf, San Francisco $595,000']","['$595,000.00\xa0']",[' El Salvador ']
646,[' CASA EN VENTA EN RESIDENCIAL PRIVADO CUMBRES DE AMBROGI (PARTE ALTA DE LA ESCALON)'],"['$378,000.00\xa0']",[' San Salvador ']
647,[' SE VENDE CASA EN GARDEN HILLS.'],"['$370,000.00\xa0']",[' San Salvador ']
648,[' GANGA CASAS A BUEN PRECIO'],"['$115,000.00\xa0']",[' San Salvador ']
649,"[' En Venta Amplia Casa en Merliot, Privado']","['$339,000.00\xa0']",[' Santa Tecla ']
650,[' VENTA CASA CENTRO EXCELENTE UBICACION PRECIO NEGOCIABLE!!!'],"['$400,000.00\xa0']",[' San Miguel ']
651,[' casa de campo moderna en Canton Zacamil Guazapa San Salvador'],"['$69,000.00\xa0']",[' San Salvador ']
652,[' VENDO QUINTA EN PLANES DE RENDEROS KM 11 1/2'],"['$290,000.00\xa0']",[' San Salvador ']
653,[' VENDO RANCHO QUINTA RECREATIVA CALUCO  SONSONATE'],"['$120,000.00\xa0']",[' Sonsonate ']
654,[' VENDO CASA EN LOMAS DE ALTAMIRA'],"['$500,000.00\xa0']",[' San Salvador ']
655,[' SE VENDE CASA EN CUMBRES DE LA ESMERALDA.'],"['$375,000.00\xa0']",[' San Salvador ']
656,[' Bonita casa en Cumbres de san bartolo (salazar romero)'],"['$19,000.00\xa0']",[' San Salvador ']
657,[' Venta de casa'],"['$110,000.00\xa0']",[' Mejicanos ']
658,"[' PRECIOSA Y ESPACIOSA CASA EN VENTA  ZONA EXCLUSIVA 800v2 $450,000 Negociables!!!']","['$450,000.00\xa0']",[' Antiguo Cuscatlán ']
659,[' Vendo casa cumbres de cuscatlan'],"['$750,000.00\xa0']",[' Antiguo Cuscatlán ']
660,[' Casa en venta'],"['$90,000.00\xa0']",[' San Salvador ']
661,[' Se vende bonita casa de plafon'],"['$50,000.00\xa0']",[' Cabañas ']
662,[' VENDO CASA COLONIA ESCALÓN CALLE EL CARMEN'],"['$98,000.00\xa0']",[' San Salvador ']
663,[' Casa en venta'],"['$18,000.00\xa0']",[' Sonsonate ']
664,"[' Venta de casa en Col. Universitaria, San Salvador! (Zona Col. Cristóbal Colon)']","['$160,000.00\xa0']",[' San Salvador ']
665,[' CASA PARA VIVIENDA O NEGOCIO'],"['$39,000.00\xa0']",[' San Martín ']
666,[' Vendo Casa Metropolis San Gabriel'],"['$110,000.00\xa0']",[' San Salvador ']
667,[' VENDO CASA A PRECIO NEGOCIABLE'],"['$150,000.00\xa0']",[' San Salvador ']
668,"[' Venta de casa en Residencial cima IV, San Salvador tel:7518-0302']","['$84,000.00\xa0']",[' San Salvador ']
669,[' Casa en Residencial Verandas'],"['$200,000.00\xa0']",[' La Libertad ']
670,[' SE VENDE CASA EN RESIDENCIAL VERANDA.'],"['$235,000.00\xa0']",[' San Salvador ']
671,"[' vendo casa nueva, en residencial Exclusiva en Nuevo Cuscatlan.']","['$310,000.00\xa0']",[' Antiguo Cuscatlán ']
672,[' Los Planes de Renderos km 4 1/2 DOS HABITACIONES SOBRE CARRETERA'],"['$298,000.00\xa0']",[' San Salvador ']
673,[' Vendo casa'],"['$55,000.00\xa0']",[' Ahuachapán ']
674,"[' VENTA CASA EN MONCAGUA, SAN MIGUEL']","['$34,500.00\xa0']",[' San Miguel ']
675,[' casa grande en zona privada'],"['$125,000.00\xa0']",[' Santa Ana ']
676,[' Remato casa en san marcos'],"['$85,000.00\xa0']",[' San Marcos ']
677,[' CASA GRANDE EN IZALCO FRENTE AL COMPLEJO FELIX CANTOR 5200 V2'],"['$289,600.00\xa0']",[' Sonsonate ']
678,[' VENDO CASA VÍA DEL MAR'],"['$290,000.00\xa0']",[' San Salvador ']
679,[' Vendo casa centro de lourdes'],"['$63,000.00\xa0']",[' Colón ']
680,[' Residencial Los Sueños - Venta de casa CA-090'],"['$465,000.00\xa0']",[' Antiguo Cuscatlán ']
681,[' Condado Santa Elena - Venta de Casa CA-135'],"['$369,000.00\xa0']",[' Antiguo Cuscatlán ']
682,[' Cumbres de Cuscatlan - Casa en Venta CA-118'],"['$500,000.00\xa0']",[' Antiguo Cuscatlán ']
683,[' Brisas de las Mercedes - Venta de Casa  CA-121'],"['$290,000.00\xa0']",[' Zaragoza ']
684,[' Venta de Casa en Portal Canarias San Benito CA-142'],"['$395,000.00\xa0']",[' San Salvador ']
685,[' Venta de casa en campos verdes 1'],"['$28,000.00\xa0']",[' Colón ']
686,[' Casa del poeta Alfredo Espino'],"['$300,000.00\xa0']",[' Ahuachapán ']
687,"[' SE VENDE CASA RESIDENCIAL LAS PILETAS CASA GRANDE, 1 PLANTA']","['$1,120,000.00\xa0']",[' San Salvador ']
688,[' SE VENDE CASA COLONIA MAQUILISHUAT CASA GRANDE DE 1 PLANTA'],"['$850,000.00\xa0']",[' San Salvador ']
689,"[' SE VENDE CASA SAN BENITO, PRIVADO, cochera 4 carros tiene 420 mts2 cons']","['$285,000.00\xa0']",[' San Salvador ']
690,"[' SE VENDE CASA COLONIA ROMA, SOLO PARA OFICINAS, de 1 PLANTA']","['$280,000.00\xa0']",[' San Salvador ']
691,"[' SE VENDE CASA QUINTAS DE LAS MERCEDES, OPICO, REMODELADA']","['$159,000.00\xa0']",[' San Salvador ']
692,"[' SE VENDE CASA RESIDENCIAL MIRAMAR, 2 PLANTAS, PRIVADO']","['$183,000.00\xa0']",[' San Salvador ']
693,[' Vendo casa en Jardines de zaragoza'],"['$17,500.00\xa0']",[' Zaragoza ']
694,[' Casa amplia'],"['$250,000.00\xa0']",[' Chalatenango ']
695,[' VENDO BONITA Y ESPACIOSA CASA SOLO PARA PINTARLA ASU GUSTO'],"['$48,000.00\xa0']",[' San Salvador ']
696,[' Se vende casa grande en la Escalón'],"['$460,000.00\xa0']",[' Antiguo Cuscatlán ']
697,[' Casa en colonia costa rica S.S. 187 m2'],"['$95,000.00\xa0']",[' San Salvador ']
698,[' hermosa casa en calle constitucion'],"['$168,000.00\xa0']",[' San Salvador ']
699,"[' VENDO RANCHO DE PLAYA, FRENTE AL MAR. PLAYA BARRA SALADA, SONSONATE, INFO 7101-0128']","['$125,000.00\xa0']",[' Sonsonate ']
700,[' Casa en Cumbres de Cuscatlan adentro de la pluma'],"['$390,000.00\xa0']",[' Antiguo Cuscatlán ']
701,[' CASA DE CAMPO'],"['$30,000.00\xa0']",[' Chalchuapa ']
702,[' Vendo Hermosa casa amplia'],"['$110,000.00\xa0']",[' Cuscatlán ']
703,[' VENTA CASA EN COLONIA LOS CERRITOS EN EL CONGO- SANTA ANA'],"['$70,000.00\xa0']",[' Santa Ana ']
704,[' VENTA CASA EN COLONIA LA ESMERALDA EN EL CONGO- SANTA ANA'],"['$70,000.00\xa0']",[' Santa Ana ']
705,[' Vendo Bosques de Santa Teresa'],"['$613,000.00\xa0']",[' Santa Tecla ']
706,[' CASA CON VISTA PANORAMICA A SAN SALVADOR'],"['$1,200,000.00\xa0']",[' San Salvador ']
707,[' Los Sueños'],"['$810,000.00\xa0']",[' La Libertad ']
708,"[' Modernisima casa en Altamira , con preciosa  vista.']","['$560,000.00\xa0']",[' San Salvador ']
709,[' Ultra moderna Residencia en Los Sueños'],"['$650,000.00\xa0']",[' La Libertad ']
710,"[' SE VENDE CASA, Sobre calle Antigua a Zacamil']","['$260,000.00\xa0']",[' Mejicanos ']
711,"[' VENDO TERRENO EN APANECA, FRENTE A VILLAS SUIZA 1.']","['$95,000.00\xa0']",[' San Salvador ']
712,[' Casa a la Venta en Alturas de Tenerife'],"['$389,000.00\xa0']",[' Santa Tecla ']
713,[' CASA COLONIA ESCALON'],"['$585,000.00\xa0']",[' San Salvador ']
714,[' GANGA DE AGOSTO'],"['$13,000.00\xa0']",[' Ilopango ']
715,"[' SE VENDE CASA EN PRIVADO, NUEVO CUSCATLAN.']","['$350,000.00\xa0']",[' San Salvador ']
716,[' Linda casa en colonia costa rica'],"['$95,000.00\xa0']",[' San Salvador ']
717,[' Casa Amueblada'],"['$98,000.00\xa0']",[' San Miguel ']
718,[' Venta de casa amueblada'],"['$62,000.00\xa0']",[' San Miguel ']
719,[' VENTA DE CASA RESIDENCIAL CAMPO VERDE- SANTA TECLA'],"['$165,000.00\xa0']",[' San Salvador ']
720,"[' SE VENDE VIVIENDA NUEVA EN RES. METRÓPOLIS KURY, SAN MIGUEL!!']","['$98,000.00\xa0']",[' San Miguel ']
721,[' Residencial La Florida'],"['$345,000.00\xa0']",[' La Libertad ']
722,[' Casa en recidencial Libertad'],"['$14,000.00\xa0']",[' San Salvador ']
723,[' SE VENDE CASA EN CUMBRES DE LA ESMERALDA.'],"['$375,000.00\xa0']",[' San Salvador ']
724,[],"['$135,000.00\xa0']",[' Mejicanos ']
725,[' COLONIA BUENA VISTA ZONA CIUDAD MARSELLA CARRETERA DE SAN JUAN OPICO A QUEZALTEPEQUE.'],"['$75,000.00\xa0']",[' Quezaltepeque ']
726,[' Bonita Casa en La Cima IV (Pasaje Cerrado)'],"['$89,000.00\xa0']",[' San Salvador ']
727,[' Casa en Venta zona 75 av por los túneles'],"['$133,000.00\xa0']",[' San Salvador ']
728,[' Casa colonia escalon cumbres de ambrogi'],"['$350,000.00\xa0']",[' San Salvador ']
729,[' VENTA DE CASA REMODELADA EN SANTA TECLA EN RESIDENCIAL PRIVADO.'],"['$195,000.00\xa0']",[' Santa Tecla ']
730,[' VENTA DE CASA EN SIERRA DE SANTA ELENA'],"['$1,500,000.00\xa0']",[' Antiguo Cuscatlán ']
731,[' Se vende casa'],"['$32,000.00\xa0']",[' San Miguel ']
732,[' CASA IDEAL PARA OFICINAS EN COLONIA ESCALON.'],"['$370,000.00\xa0']",[' San Salvador ']
733,"[' SE VENDE CASA IDEAL PARA OFICINA, ESCALON PARTE MEDIA.']","['$425,000.00\xa0']",[' San Salvador ']
